Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),GDP per Capita (USD),Percentage GDP Health Expenditure,Unemployment (%),Urban Population,Population,Age Dependency Ratio (%),Life Expectancy
Cyprus,CYP,2015,0.253026,0.937371,0.510185,5.305575,0.568759,3.302054,1.113303,8217.844617530915,18.979003720777975,12.222768376863616,1222612.232582282,1867423.6850559153,54.51074011957243,60.51281827140892
Cyprus,CYP,2016,0.252686,0.937339,0.509021,5.305325,0.574303,3.314551,1.112195,4306.923674975483,17.33026927834975,11.758556566631128,5056249.375835633,7391786.425326835,62.704384912779,60.562562937665874
Cyprus,CYP,2017,0.252272,0.937285,0.506721,5.304908,0.580208,3.328111,1.110354,21676.68212652701,18.495243456239002,2.463100776404664,7118265.342002432,13459593.978035571,56.00940611356068,62.163733518087554
Czech Republic,CZE,2010,0.208708,0.720166,0.23355,3.452257,0.90374,2.711469,2.13104,9755.226523667765,6.327900546612233,11.519686218409023,2049220.725510834,4040639.3368427022,34.475716241991975,73.91299592338822
Czech Republic,CZE,2011,0.208842,0.720304,0.234865,3.451666,0.907042,2.706139,2.134149,14061.18971068386,7.650842057870376,6.763009416348644,437135.16944986867,588333.981839963,56.38273292550175,68.84976539136629
Czech Republic,CZE,2012,0.208995,0.720459,0.236274,3.450746,0.912619,2.701576,2.135204,35776.54660857512,11.483979551238532,6.601835763143997,2445668.9540570807,3459840.664568581,37.86470556076955,63.95844913568705
Czech Republic,CZE,2013,0.209173,0.72066,0.237958,3.449667,0.921354,2.695241,2.133916,37302.1661229221,17.313676917542804,11.65838251646562,6661608.3606277425,10343316.1906187,54.04266589652639,72.24547571762885
Czech Republic,CZE,2014,0.209365,0.720872,0.239664,3.448396,0.9318,2.690526,2.129813,34953.81760857641,11.533319293816563,13.949384954630268,4263857.210904597,7516443.656085777,69.60264907357865,84.7074429702474
Czech Republic,CZE,2015,0.209562,0.721078,0.240712,3.446872,0.946076,2.685547,2.122513,33815.10912213612,11.75660974729487,12.130542661195076,4467455.860530208,5437010.576924894,49.10869370434307,74.81888557009873
Czech Republic,CZE,2016,0.20977,0.721308,0.242033,3.445213,0.961408,2.679913,2.111766,36186.9858852285,14.171172842078397,10.649283924959748,8330551.997222418,12103216.041003952,49.30927853180143,64.48673674650162
Czech Republic,CZE,2017,0.209989,0.72157,0.242373,3.443601,0.978265,2.675387,2.097172,12802.685679240964,3.708622892578847,12.435366495733488,8678856.967472693,16846491.507342227,53.43685905293191,72.32212627707432
Democratic Republic of Congo,COD,2010,0.15581,0.619887,0.080054,3.241069,0.494722,3.928794,1.330846,28381.926726365986,2.248357897225162,3.9781915286292207,5374265.831631346,9742761.552963493,54.62532175734837,70.00963962701158
Democratic Republic of Congo,COD,2011,0.155953,0.620069,0.080512,3.241299,0.495354,3.929642,1.332125,18276.160559989246,16.851453230568712,9.789034128990703,5158261.810773691,7123510.788210825,49.18956189082956,68.24256322261346
Democratic Republic of Congo,COD,2012,0.156107,0.620298,0.081381,3.241989,0.49773,3.930694,1.33349,32259.073456992963,19.761846720288663,7.72214458508629,5180802.326591735,6517344.028910033,59.93637207661892,68.55269725175364
Democratic Republic of Congo,COD,2013,0.156267,0.620568,0.082829,3.243077,0.500259,3.934178,1.334917,36526.09478968573,16.55233014856967,8.103569885257848,3356953.6340113906,4611172.162161689,49.0162617657226,64.20431621695823
Democratic Republic of Congo,COD,2014,0.156431,0.62089,0.08488,3.244597,0.502865,3.935312,1.336417,25546.781517646286,6.320324812631989,14.380762739353464,3870280.610076021,6589368.414946573,37.60422810270376,83.52023659751507
Democratic Republic of Congo,COD,2015,0.156588,0.621254,0.087167,3.246691,0.507088,3.940707,1.337892,3424.0379227362737,17.749036058768613,14.85924669646217,7818093.34615668,11808777.166664667,44.738598814477825,84.77937870250051
Democratic Republic of Congo,COD,2016,0.156741,0.621668,0.089474,3.248882,0.511706,3.947654,1.339501,29542.62300009364,15.020265714678562,3.456384443870329,8746625.442901954,12422264.90965506,66.88386202379723,61.93166495675504
Democratic Republic of Congo,COD,2017,0.156883,0.622141,0.092542,3.25157,0.517094,3.956872,1.341113,10992.571594843079,8.784913920495018,3.45948868421715,2418978.117911881,4222155.09525839,44.014664878950164,73.76918561497713
Denmark,DNK,2010,0.254268,1.00537,0.538788,5.317616,0.849496,3.277504,1.798737,6810.482823855708,18.492083550889507,12.62827363928417,3476236.7150965766,5699927.531487924,67.29988447062037,82.45094496421181
Denmark,DNK,2011,0.254384,1.005413,0.539633,5.317582,0.85307,3.276423,1.79494,27443.850494510953,4.329629912607793,13.311450817285145,2314849.0039768093,3573081.3813634184,51.08374331378248,84.43585385132623
Denmark,DNK,2012,0.254474,1.00546,0.539462,5.317483,0.857337,3.275031,1.789299,38380.31103408814,13.258945490438462,2.8035458515816196,5739482.662353029,8539381.914903598,61.96202382592328,83.80914772509688
Denmark,DNK,2013,0.254523,1.005467,0.540073,5.317042,0.863583,3.275889,1.781913,29570.09467961651,3.005927053995057,9.684175084646244,9935711.459616737,13677605.886339149,41.527023116244514,62.22956747249661
Denmark,DNK,2014,0.254513,1.005456,0.540403,5.316366,0.869327,3.277973,1.772537,32467.054095420805,7.176865673981313,8.320557682303182,7761956.797562114,12338398.648599222,63.862748123277825,64.37132496641752
Denmark,DNK,2015,0.254433,1.005441,0.54071,5.315579,0.877252,3.281306,1.760998,9901.292373417504,3.5315023654220976,10.869246541224365,4466242.259960222,6476195.788602138,31.95109250791479,74.70257611715644
Denmark,DNK,2016,0.254273,1.005443,0.540381,5.314948,0.885161,3.285642,1.747206,21396.388126230533,13.953755640539297,6.483111077410039,7122338.955923937,10887221.890244829,48.216889094073785,63.9075082523197
Denmark,DNK,2017,0.254017,1.005494,0.540025,5.314635,0.895411,3.291885,1.730723,40520.746003060754,13.72674769296394,12.247652696644565,2293845.0145843243,4481765.445052005,31.802786210695647,63.92595285333079
Djibouti,DJI,2010,0.172478,0.653146,0.126498,3.519268,0.512622,3.565219,1.588015,15024.921950282745,19.03082287775253,5.480049783792418,7201032.352839295,12928124.21921579,40.53763510629452,60.127337994703474
Djibouti,DJI,2011,0.172702,0.653534,0.127398,3.523542,0.513341,3.567165,1.588125,42870.1410597589,9.125988438872202,4.729384524391686,6669593.909098353,12080196.38730157,50.19645068037012,80.8112911360761
Djibouti,DJI,2012,0.173005,0.654014,0.128609,3.528999,0.515127,3.571264,1.588531,12879.858790771857,8.393514342981726,3.0371015022298575,5914874.832434898,10052806.022369597,47.561258728111945,66.94466557355416
Djibouti,DJI,2013,0.173376,0.654567,0.130042,3.535494,0.51645,3.576704,1.589182,21959.99033457192,9.152075262670168,3.882833325853876,4875986.671305118,6480808.141711726,58.11369568903891,71.39902238879696
Djibouti,DJI,2014,0.173816,0.655219,0.131505,3.543055,0.518586,3.579989,1.590056,6487.138570866423,8.033271266169109,8.479147771909918,2138691.4527573856,3961074.8013830255,62.1358879864541,74.93018860136505
Djibouti,DJI,2015,0.174312,0.65594,0.132901,3.55146,0.520697,3.587848,1.591044,31683.408966165745,17.002298003783405,7.307203461841858,5524995.834308931,8158605.7015425535,42.596761591702375,62.1588716564704
Djibouti,DJI,2016,0.174859,0.656732,0.134822,3.560601,0.524045,3.597955,1.591806,49167.01680432277,12.822976448363498,7.568744750756271,8494343.746548595,12797435.606258875,67.78329666988262,70.6860537156666
Djibouti,DJI,2017,0.175444,0.657575,0.13666,3.57065,0.52675,3.60901,1.592237,48029.67821942985,13.748712395513614,13.514864860067988,1245278.8780896494,1571641.477554515,44.23019770474553,66.8934773667713
Dominica,DMA,2010,0.199179,0.887885,0.268947,4.542607,0.894004,2.598066,2.012315,38401.743086895476,15.588303184615986,5.605596412374774,3578787.5936025926,6362863.520585208,62.44743600474743,62.918011288808955
Dominica,DMA,2011,0.199261,0.887919,0.270337,4.542232,0.892947,2.599114,2.018154,3737.937989006078,17.459807855419385,5.640263283882544,3019653.381090889,5870023.021875508,35.661738149997085,60.856909912979525
Dominica,DMA,2012,0.199355,0.887971,0.272025,4.542037,0.892418,2.601618,2.026716,43759.88179489887,10.119687879455162,13.274302962828047,8166262.366340635,15511186.66858896,34.75539539866804,82.9540631634992
Dominica,DMA,2013,0.19946,0.888062,0.273001,4.542108,0.892377,2.605361,2.037774,33363.37877907939,4.608316368964469,4.75806419239215,7177003.31987055,10564985.02095436,54.27465955445841,73.36760410514465
Dominica,DMA,2014,0.199573,0.888184,0.274203,4.542434,0.892872,2.609485,2.051002,7666.87372917175,11.407231324585998,2.0890442252532218,775249.3169416634,1488054.2104602593,68.78120881355582,69.39451727209338
Dominica,DMA,2015,0.199683,0.888325,0.275548,4.543011,0.893748,2.615136,2.066019,1575.5050408335817,18.884906839537717,7.938993436217313,9650149.590670995,15131848.134109074,37.91937963952347,81.94637184491623
Dominica,DMA,2016,0.199792,0.888495,0.276527,4.543791,0.894373,2.621363,2.082638,32099.08941233549,14.956537938887447,7.76253845165994,6203489.746094515,10188255.584546138,64.16006653316445,61.52358724294739
Dominica,DMA,2017,0.199904,0.888732,0.277127,4.544904,0.89565,2.629649,2.100689,47639.132238305574,17.23059823035422,5.809191419611525,613265.6342260495,930827.0749808225,63.70621868299426,69.34773195534754
Dominican Republic,DOM,2010,0.196826,0.886864,0.278553,4.537714,0.639128,3.053239,1.582293,14469.705913824817,14.283667367261389,13.259925771914583,7247586.591806473,11944307.876117153,36.72455258645704,68.17368291640963
Dominican Republic,DOM,2011,0.197144,0.887405,0.281621,4.54008,0.641676,3.047809,1.582718,19625.451324861053,13.61544664978801,8.142469352150012,4195520.159803477,7861387.537156715,60.93278479301532,84.63702752607892
Dominican Republic,DOM,2012,0.197501,0.88801,0.285472,4.542877,0.645102,3.039955,1.582873,34623.46021447092,3.1449594287401714,2.9133166669032313,9992463.28318998,13036478.325366177,53.501450561656135,61.84774126157683
Dominican Republic,DOM,2013,0.197884,0.888651,0.288546,4.545974,0.650651,3.031001,1.582674,39891.84109517758,3.431691574173846,4.289530759008819,7665765.165047905,11708186.720725615,47.16662684217714,63.339011347918465
Dominican Republic,DOM,2014,0.198279,0.889288,0.292275,4.54916,0.657502,3.019259,1.581937,19492.693916514192,3.444431716559473,5.541297305698075,2159432.600273606,4318163.079664285,45.67072346599553,76.15925994922914
Dominican Republic,DOM,2015,0.198681,0.889925,0.296195,4.552426,0.6643,3.007645,1.580684,45589.74747602649,6.846048004768175,3.3531339049048148,5933459.421495833,11140526.550036775,51.38217036118889,72.19667907686849
Dominican Republic,DOM,2016,0.199078,0.890521,0.300106,4.555483,0.671648,2.99273,1.578866,17728.226249763393,14.249888332207705,13.902918341721389,922749.1693777565,1822286.110174231,65.76406666778936,64.36195405585406
Dominican Republic,DOM,2017,0.199462,0.891063,0.303058,4.558309,0.680033,2.978523,1.576405,30031.68516808931,4.7989875013634435,6.016846940283021,7304492.42511127,9465218.868592894,32.41524274377049,65.47431292414325
Ecuador,ECU,2010,0.200232,0.879216,0.334334,4.29317,0.66498,2.959062,1.803276,12967.796090903737,15.09468191278834,11.48731566726793,2264528.3509546616,4248072.472533118,51.482714569208895,68.58774958526034
Ecuador,ECU,2011,0.200526,0.879678,0.337751,4.295131,0.666404,2.960197,1.79532,33484.91739479006,15.79925903376782,11.514450409340132,879214.4174794268,1609808.4744825875,53.52332914029478,76.35952776721078
Ecuador,ECU,2012,0.20086,0.880169,0.341703,4.296969,0.667943,2.961697,1.785087,40172.905520649525,19.764262562207893,14.356343921462345,4689754.918786488,8784449.177743014,53.08347292528444,70.79421150923807
Ecuador,ECU,2013,0.201224,0.88067,0.34601,4.298674,0.668269,2.965013,1.772735,43829.20190498225,16.619213443896378,3.2146200217440737,1221843.82717949,2171582.131259896,38.63886939569829,68.62318658286274
Ecuador,ECU,2014,0.201619,0.881209,0.350229,4.300375,0.668814,2.967176,1.75853,27118.55451744248,5.829590371725187,6.830517108335261,5601536.624097353,8263422.005880803,53.53765191819088,67.49824203275425
Ecuador,ECU,2015,0.202036,0.881771,0.354659,4.302069,0.668551,2.970413,1.742634,35148.258136710574,10.336684599562144,8.16955618128655,1678102.2981313388,3145577.175614535,30.825026426682808,70.37646445888396
Ecuador,ECU,2016,0.20247,0.882354,0.359142,4.303726,0.669108,2.973805,1.725335,35574.848735788364,2.536913231903301,8.488064326484158,7391507.801287654,13524282.475049745,50.28124276780202,71.0178735284879
Ecuador,ECU,2017,0.202912,0.882945,0.363733,4.305357,0.668946,2.977117,1.706748,5537.081007692587,6.120434849493724,3.0101659380084893,1573322.574624679,2134464.993247288,41.99506984369363,82.68375028525104
Egypt,EGY,2010,0.186055,0.770712,0.17969,4.338595,1.395373,3.183198,0.662176,39944.49403551168,14.422813723888323,11.279529697411116,8188628.069029512,16131281.323339703,65.85708003330677,69.73998195533082
Egypt,EGY,2011,0.186246,0.771123,0.181297,4.342231,1.409767,3.18462,0.663065,17651.309331177054,13.018924248427618,2.74219671745273,2375510.543825976,3147160.9286659514,63.77658874238201,71.49817506622551
Egypt,EGY,2012,0.186477,0.771644,0.183548,4.346015,1.423735,3.187626,0.663934,40319.13293118773,7.17526386415627,3.234283334475779,3458694.8961774483,4847554.089873629,58.176320813754245,82.38602829820982
Egypt,EGY,2013,0.186754,0.772306,0.185277,4.349864,1.436287,3.19276,0.664725,49723.96215448452,5.1711005730023345,7.69517591940851,7011672.35632742,8879730.450332928,56.307033917666836,66.61277301257498
Egypt,EGY,2014,0.187059,0.773053,0.187085,4.35339,1.44949,3.202052,0.665289,29231.191371790217,5.81666526574241,5.0449765799537385,9011540.407333694,17891377.576715883,66.12237681411102,82.13230908427838
Egypt,EGY,2015,0.187391,0.773888,0.189265,4.356463,1.45946,3.211476,0.665532,40153.502833979444,14.30163481906345,14.41872246038795,6053563.697816645,11164477.458611878,35.639653749544934,68.45493711755444
Egypt,EGY,2016,0.187745,0.774814,0.190609,4.359041,1.468257,3.224017,0.665345,18007.634070328048,4.071975616186113,5.838314031641204,7213731.63155026,9000129.75310409,30.084269141326754,61.10559424354004
Egypt,EGY,2017,0.188117,0.775826,0.192942,4.361023,1.474476,3.238182,0.664616,3600.885664047941,19.598724411714624,9.062292238955788,4616555.048304987,8754242.26988324,35.45230308856497,81.10851429610375
El Salvador,SLV,2010,0.195155,0.767036,0.227828,2.928342,0.583812,3.030472,2.779135,6744.033834200478,12.09576209340746,10.508525662963855,2292211.845442287,4310252.074912876,31.814095881249056,65.71588922900993
El Salvador,SLV,2011,0.19542,0.767472,0.229858,2.930574,0.585721,3.027701,2.758677,48026.614772088564,5.6290056484424635,7.393242786864507,3563253.7663763915,5539077.104539379,68.93470468383588,76.73285947841826
El Salvador,SLV,2012,0.195735,0.767948,0.231869,2.932926,0.589475,3.026992,2.738557,15551.97765872501,8.899657115484189,14.321732778315633,1819225.1285996996,3093245.882701777,64.39355065910341,67.18017648850076
El Salvador,SLV,2013,0.196091,0.768454,0.234488,2.935404,0.59376,3.02532,2.718957,8897.758895052706,9.333521317565118,12.158267984858266,7968675.729626257,10823894.051207801,47.856602844653395,65.02558188136652
El Salvador,SLV,2014,0.196483,0.768981,0.236998,2.937975,0.599151,3.025158,2.700236,27951.13828524599,3.237287429672937,12.619753597309156,442385.8477249538,622405.5925112638,32.57320514242544,65.5954920152819
El Salvador,SLV,2015,0.196909,0.769541,0.239302,2.940689,0.604498,3.024102,2.682717,45821.48099020153,3.309183493005566,3.6134658046196115,8864106.4927754,15741423.046251882,41.244823602877666,84.04417559102255
El Salvador,SLV,2016,0.197357,0.770066,0.241685,2.943086,0.611135,3.025543,2.66758,18027.35418454698,6.127036414679534,7.698223326451916,8472750.837776113,11977768.425230958,61.16776584773835,74.26398693528556
El Salvador,SLV,2017,0.197831,0.770585,0.243873,2.94522,0.61886,3.025887,2.65543,31178.995378251053,17.248392367538678,2.0731928915596662,9326136.195108972,15952430.334807666,53.429392969373254,67.86327467670793
Equatorial Guinea,GNQ,2010,0.182856,0.621002,0.275574,3.285364,0.534708,4.158643,1.460597,36707.15815723095,9.41805921803483,14.416389672404746,9006750.235652225,12892278.572649485,48.461198808024356,74.59746825617691
Equatorial Guinea,GNQ,2011,0.183182,0.621337,0.276207,3.283483,0.537121,4.158115,1.464216,19837.631994370604,17.113156581890117,6.368018516619505,5748564.364115988,11283184.305842906,62.33854052412993,65.26064308702425
Equatorial Guinea,GNQ,2012,0.183527,0.621676,0.277532,3.281871,0.539259,4.15868,1.467655,27260.5006609342,7.4823001578261525,3.1441836458988304,7564749.230944418,13519468.705258531,49.94498404654723,80.7792844575943
Equatorial Guinea,GNQ,2013,0.183887,0.622021,0.278119,3.280635,0.542832,4.159764,1.470868,17809.223954397345,14.138204047198913,3.067838448156851,5795467.37236552,11023000.839001797,62.60318930343655,73.4287215608543
Equatorial Guinea,GNQ,2014,0.184256,0.622371,0.278257,3.279858,0.54681,4.161912,1.473784,4095.814027501012,15.6668297608526,8.420965206693012,7312346.67440653,8890637.655121578,68.06177910662389,65.46103098274615
Equatorial Guinea,GNQ,2015,0.184624,0.622716,0.27825,3.279457,0.550682,4.163687,1.476384,30210.86271894324,2.849838159554958,13.349836281687297,673565.846514749,1110270.1274850634,53.65781697590879,71.63474987499941
Equatorial Guinea,GNQ,2016,0.184986,0.623041,0.278128,3.279045,0.556778,4.16468,1.47877,20866.569697608855,2.339082291309599,12.087746521048478,4980351.261151291,6167054.768101213,34.64037192117765,82.58645212482804
